utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_power_statistics,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_price_day_ahead,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2016-09-10T15:00:00Z,2016-09-10T17:00:00+0200,52653.90816,47921,48995,31.99,39823,7921,0.1989,46885,1146,0.0244,3908,294,0.0752,42977,852,0.0198
2016-09-10T16:00:00Z,2016-09-10T18:00:00+0200,52834.67347,48320,49666,34.05,39823,2940,0.0738,46885,1177,0.0251,3908,368,0.094,42977,810,0.0188
2016-09-10T17:00:00Z,2016-09-10T19:00:00+0200,52666.66327,48073,49854,38.7,39823,297,0.0074,46885,1736,0.037,3908,439,0.1124,42977,1297,0.0302
2016-09-10T18:00:00Z,2016-09-10T20:00:00+0200,52882.9898,48123,49333,38.98,39823,0,0,46885,2942,0.0628,3908,580,0.1485,42977,2362,0.055
2016-09-10T19:00:00Z,2016-09-10T21:00:00+0200,50372.64286,45715,47138,34.08,39823,0,0,46885,3914,0.0835,3908,540,0.1382,42977,3374,0.0785
2016-09-10T20:00:00Z,2016-09-10T22:00:00+0200,47700.77551,43132,45427,30.65,39823,0,0,46885,4493,0.0958,3908,735,0.188,42977,3758,0.0874
2016-09-10T21:00:00Z,2016-09-10T23:00:00+0200,44772.79592,40318,41949,26.76,39823,0,0,46885,5129,0.1094,3908,1112,0.2846,42977,4017,0.0935
2016-09-10T22:00:00Z,2016-09-11T00:00:00+0200,42199.36735,37971,38426,24.05,39823,0,0,46885,5808,0.1239,3908,1571,0.402,42977,4238,0.0986
2016-09-10T23:00:00Z,2016-09-11T01:00:00+0200,40454.16327,36726,36597,22.87,39823,0,0,46885,6252,0.1334,3908,1835,0.4696,42977,4417,0.1028
2016-09-11T00:00:00Z,2016-09-11T02:00:00+0200,39445.0102,35667,35539,22.51,39823,0,0,46885,6587,0.1405,3908,2114,0.5408,42977,4473,0.1041
2016-09-11T01:00:00Z,2016-09-11T03:00:00+0200,38887.90816,35293,35091,21.73,39823,0,0,46885,6696,0.1428,3908,2348,0.6009,42977,4348,0.1012
2016-09-11T02:00:00Z,2016-09-11T04:00:00+0200,38767.60204,35319,35289,21.1,39823,0,0,46885,6562,0.14,3908,2325,0.595,42977,4237,0.0986
2016-09-11T03:00:00Z,2016-09-11T05:00:00+0200,39307.60204,35850,35882,22.09,39823,0,0,46885,6325,0.1349,3908,2369,0.6061,42977,3956,0.092
2016-09-11T04:00:00Z,2016-09-11T06:00:00+0200,40118.68367,36780,37157,22.94,39823,27,0.0007,46885,5742,0.1224,3908,2043,0.5228,42977,3699,0.0861
2016-09-11T05:00:00Z,2016-09-11T07:00:00+0200,41563.17347,38121,39246,22.93,39823,1229,0.0309,46885,5170,0.1103,3908,1620,0.4147,42977,3550,0.0826
2016-09-11T06:00:00Z,2016-09-11T08:00:00+0200,44823.53061,41030,42748,24.07,39823,5094,0.1279,46885,3932,0.0839,3908,1187,0.3038,42977,2744,0.0638
2016-09-11T07:00:00Z,2016-09-11T09:00:00+0200,47607.29592,43224,45696,25.11,39823,10234,0.257,46885,2374,0.0506,3908,675,0.1728,42977,1700,0.0396
2016-09-11T08:00:00Z,2016-09-11T10:00:00+0200,49798.31633,45812,48140,24.96,39823,15032,0.3774,46885,1638,0.0349,3908,464,0.1187,42977,1175,0.0273
2016-09-11T09:00:00Z,2016-09-11T11:00:00+0200,51845.02041,47694,50249,25.48,39823,18310,0.4598,46885,1205,0.0257,3908,244,0.0623,42977,962,0.0224
2016-09-11T10:00:00Z,2016-09-11T12:00:00+0200,51505.72449,47071,49451,25.16,39823,20015,0.5026,46885,901,0.0192,3908,100,0.0254,42977,801,0.0186
2016-09-11T11:00:00Z,2016-09-11T13:00:00+0200,49832.63265,45578,47636,24.54,39823,20026,0.5029,46885,639,0.0136,3908,42,0.0108,42977,597,0.0139
2016-09-11T12:00:00Z,2016-09-11T14:00:00+0200,48354.22449,44316,46319,23.48,39823,18334,0.4604,46885,470,0.01,3908,23,0.0059,42977,446,0.0104
2016-09-11T13:00:00Z,2016-09-11T15:00:00+0200,47592.61224,43742,45979,23.42,39823,15779,0.3962,46885,441,0.0094,3908,35,0.0089,42977,406,0.0094
2016-09-11T14:00:00Z,2016-09-11T16:00:00+0200,47503.39796,43846,45583,24.01,39823,12194,0.3062,46885,400,0.0085,3908,28,0.0073,42977,371,0.0086
2016-09-11T15:00:00Z,2016-09-11T17:00:00+0200,48626.86735,44503,46273,28.73,39823,7493,0.1882,46885,504,0.0107,3908,73,0.0186,42977,431,0.01
2016-09-11T16:00:00Z,2016-09-11T18:00:00+0200,50055.29592,45887,47873,36.36,39823,2734,0.0687,46885,679,0.0145,3908,58,0.015,42977,620,0.0144
2016-09-11T17:00:00Z,2016-09-11T19:00:00+0200,51081.87755,46684,48703,39.85,39823,260,0.0065,46885,976,0.0208,3908,71,0.0182,42977,904,0.021
2016-09-11T18:00:00Z,2016-09-11T20:00:00+0200,52776.80612,48144,48759,42.57,39823,0,0,46885,1600,0.0341,3908,98,0.025,42977,1502,0.0349
2016-09-11T19:00:00Z,2016-09-11T21:00:00+0200,50644.4898,46016,46951,38.93,39823,0,0,46885,2430,0.0518,3908,147,0.0376,42977,2283,0.0532
2016-09-11T20:00:00Z,2016-09-11T22:00:00+0200,48772.4898,44402,45489,35.94,39823,0,0,46885,3202,0.0683,3908,313,0.0802,42977,2888,0.0672
2016-09-11T21:00:00Z,2016-09-11T23:00:00+0200,45824.44898,41902,41986,31.27,39823,0,0,46885,3759,0.0802,3908,539,0.1379,42977,3220,0.0749
2016-09-11T22:00:00Z,2016-09-12T00:00:00+0200,43579.09184,39987,39686,24.06,39828,0,0,46902,4400,0.0938,3908,759,0.1941,42994,3641,0.0847
2016-09-11T23:00:00Z,2016-09-12T01:00:00+0200,42261.31633,38913,38406,23.45,39828,0,0,46902,5003,0.1066,3908,831,0.2126,42994,4172,0.097
2016-09-12T00:00:00Z,2016-09-12T02:00:00+0200,41591.96939,38197,37782,22.88,39828,0,0,46902,5401,0.1152,3908,848,0.217,42994,4553,0.1059
2016-09-12T01:00:00Z,2016-09-12T03:00:00+0200,41722.33673,38528,37943,22.15,39828,0,0,46902,5490,0.117,3908,912,0.2333,42994,4579,0.1065
2016-09-12T02:00:00Z,2016-09-12T04:00:00+0200,43137.53061,39978,39509,22.75,39828,0,0,46902,5525,0.1178,3908,926,0.2371,42994,4599,0.107
2016-09-12T03:00:00Z,2016-09-12T05:00:00+0200,47891.35714,44122,43697,24.12,39828,0,0,46902,5572,0.1188,3908,929,0.2378,42994,4643,0.108
2016-09-12T04:00:00Z,2016-09-12T06:00:00+0200,57617.95918,52991,52632,36.69,39828,24,0.0006,46902,5077,0.1082,3908,798,0.2042,42994,4278,0.0995
2016-09-12T05:00:00Z,2016-09-12T07:00:00+0200,63062.04082,58388,58381,43,39828,1339,0.0336,46902,4685,0.0999,3908,797,0.204,42994,3888,0.0904
2016-09-12T06:00:00Z,2016-09-12T08:00:00+0200,66039.56122,61248,61347,42.53,39828,5851,0.1469,46902,3658,0.078,3908,677,0.1733,42994,2980,0.0693
2016-09-12T07:00:00Z,2016-09-12T09:00:00+0200,67338.17347,62217,62059,39.43,39828,11769,0.2955,46902,2126,0.0453,3908,613,0.1568,42994,1512,0.0352
2016-09-12T08:00:00Z,2016-09-12T10:00:00+0200,69177.73469,63914,63365,33.5,39828,16992,0.4266,46902,1347,0.0288,3908,531,0.1358,42994,817,0.019
2016-09-12T09:00:00Z,2016-09-12T11:00:00+0200,70638.56122,65226,64746,30.71,39828,20470,0.5139,46902,1138,0.0243,3908,416,0.1064,42994,723,0.0168
2016-09-12T10:00:00Z,2016-09-12T12:00:00+0200,70404.67347,64898,63081,30.16,39828,22300,0.5599,46902,1170,0.025,3908,274,0.0702,42994,896,0.0209
2016-09-12T11:00:00Z,2016-09-12T13:00:00+0200,69957.30612,64494,62923,29.61,39828,22555,0.5663,46902,1328,0.0283,3908,238,0.061,42994,1090,0.0253
2016-09-12T12:00:00Z,2016-09-12T14:00:00+0200,69088.88776,63725,61439,31.15,39828,21076,0.5292,46902,1369,0.0292,3908,301,0.077,42994,1068,0.0248
2016-09-12T13:00:00Z,2016-09-12T15:00:00+0200,67970.96939,62842,60373,32.69,39828,18138,0.4554,46902,1349,0.0288,3908,330,0.0844,42994,1019,0.0237
2016-09-12T14:00:00Z,2016-09-12T16:00:00+0200,66292.57143,61371,58565,36.66,39828,13567,0.3406,46902,1354,0.0288,3908,350,0.0895,42994,1004,0.0233
2016-09-12T15:00:00Z,2016-09-12T17:00:00+0200,65485.13265,60837,58475,41.81,39828,7919,0.1988,46902,1490,0.0318,3908,402,0.1028,42994,1088,0.0253
2016-09-12T16:00:00Z,2016-09-12T18:00:00+0200,64850.69388,60659,58140,42.97,39828,2744,0.0689,46902,1837,0.0392,3908,472,0.1208,42994,1365,0.0318
2016-09-12T17:00:00Z,2016-09-12T19:00:00+0200,65085.81633,60550,58175,46.73,39828,232,0.0058,46902,2926,0.0624,3908,499,0.1278,42994,2426,0.0564
2016-09-12T18:00:00Z,2016-09-12T20:00:00+0200,65171.38776,60666,57514,42.83,39828,0,0,46902,5006,0.1067,3908,434,0.1112,42994,4571,0.1063
2016-09-12T19:00:00Z,2016-09-12T21:00:00+0200,61188.59184,57040,54637,37.93,39828,0,0,46902,6567,0.14,3908,342,0.0876,42994,6224,0.1448
2016-09-12T20:00:00Z,2016-09-12T22:00:00+0200,56465.27551,52719,49951,30.65,39828,0,0,46902,6944,0.1481,3908,281,0.0718,42994,6663,0.155
2016-09-12T21:00:00Z,2016-09-12T23:00:00+0200,52070.08163,48735,46108,26.59,39828,0,0,46902,6802,0.1451,3908,282,0.0721,42994,6521,0.1517
2016-09-12T22:00:00Z,2016-09-13T00:00:00+0200,49109.46939,45883,43536,26.64,39831,0,0,46918,6476,0.138,3908,307,0.0786,43010,6169,0.1434
2016-09-12T23:00:00Z,2016-09-13T01:00:00+0200,47401.85714,43983,41854,24.8,39831,0,0,46918,5924,0.1263,3908,302,0.0773,43010,5621,0.1307
2016-09-13T00:00:00Z,2016-09-13T02:00:00+0200,46354.73469,43061,41074,24.01,39831,0,0,46918,5342,0.1138,3908,297,0.076,43010,5045,0.1173
2016-09-13T01:00:00Z,2016-09-13T03:00:00+0200,46336.2551,43244,41236,23.52,39831,0,0,46918,4872,0.1038,3908,309,0.0792,43010,4563,0.1061
2016-09-13T02:00:00Z,2016-09-13T04:00:00+0200,47264.27551,44072,42290,23.55,39831,0,0,46918,4611,0.0983,3908,341,0.0873,43010,4271,0.0993
2016-09-13T03:00:00Z,2016-09-13T05:00:00+0200,51374.44898,47599,45827,26.39,39831,0,0,46918,4563,0.0972,3908,398,0.1019,43010,4165,0.0968
2016-09-13T04:00:00Z,2016-09-13T06:00:00+0200,60375.7551,55824,53900,37.48,39831,21,0.0005,46918,4626,0.0986,3908,400,0.1024,43010,4225,0.0982
2016-09-13T05:00:00Z,2016-09-13T07:00:00+0200,65108.76531,60586,58950,44.44,39831,1382,0.0347,46918,4631,0.0987,3908,375,0.0959,43010,4256,0.099
2016-09-13T06:00:00Z,2016-09-13T08:00:00+0200,67655.42857,63065,61436,42.76,39831,5832,0.1465,46918,4132,0.088,3908,439,0.1123,43010,3693,0.0858
2016-09-13T07:00:00Z,2016-09-13T09:00:00+0200,68598.36735,63708,62020,38.92,39831,11638,0.2922,46918,2677,0.0571,3908,528,0.1351,43010,2149,0.05
2016-09-13T08:00:00Z,2016-09-13T10:00:00+0200,70408.89796,65219,63491,35.91,39831,16749,0.4205,46918,1722,0.0367,3908,562,0.1437,43010,1161,0.027
2016-09-13T09:00:00Z,2016-09-13T11:00:00+0200,71850.66327,66430,64729,32.74,39831,20317,0.5101,46918,2205,0.047,3908,548,0.1401,43010,1658,0.0385
2016-09-13T10:00:00Z,2016-09-13T12:00:00+0200,71572.43878,66559,64192,28.13,39831,22250,0.5586,46918,3506,0.0748,3908,580,0.1484,43010,2926,0.068
2016-09-13T11:00:00Z,2016-09-13T13:00:00+0200,70978.06122,66082,63333,27.62,39831,22407,0.5625,46918,4861,0.1036,3908,773,0.1977,43010,4088,0.095
2016-09-13T12:00:00Z,2016-09-13T14:00:00+0200,69815.47959,65038,61787,28.73,39831,20966,0.5264,46918,5281,0.1126,3908,1010,0.2586,43010,4270,0.0993
2016-09-13T13:00:00Z,2016-09-13T15:00:00+0200,68597.46939,63994,61057,28.25,39831,17992,0.4517,46918,5217,0.1112,3908,1111,0.2843,43010,4106,0.0954
2016-09-13T14:00:00Z,2016-09-13T16:00:00+0200,66984.56122,61851,59587,30.23,39831,13528,0.3396,46918,5177,0.1103,3908,1252,0.3204,43010,3925,0.0912
2016-09-13T15:00:00Z,2016-09-13T17:00:00+0200,66407.15306,61164,59007,37.42,39831,7843,0.1969,46918,5417,0.1155,3908,1374,0.3515,43010,4044,0.094
2016-09-13T16:00:00Z,2016-09-13T18:00:00+0200,65778.42857,60576,58914,40.42,39831,2677,0.0672,46918,5882,0.1254,3908,1511,0.3866,43010,4372,0.1016
2016-09-13T17:00:00Z,2016-09-13T19:00:00+0200,65912.0102,60256,59452,41.93,39831,241,0.006,46918,8052,0.1716,3908,1805,0.4619,43010,6246,0.1452
2016-09-13T18:00:00Z,2016-09-13T20:00:00+0200,66185.29592,60262,58643,38.94,39831,0,0,46918,11722,0.2498,3908,2180,0.558,43010,9542,0.2218
2016-09-13T19:00:00Z,2016-09-13T21:00:00+0200,62091.27551,56608,55293,33.52,39831,0,0,46918,13932,0.2969,3908,2454,0.6279,43010,11478,0.2668
2016-09-13T20:00:00Z,2016-09-13T22:00:00+0200,57111.73469,52151,51298,25.76,39831,0,0,46918,14398,0.3069,3908,2494,0.6382,43010,11904,0.2768
2016-09-13T21:00:00Z,2016-09-13T23:00:00+0200,52582.12245,47891,46887,24.27,39831,0,0,46918,13952,0.2974,3908,2482,0.6351,43010,11470,0.2667
2016-09-13T22:00:00Z,2016-09-14T00:00:00+0200,49509.05102,45238,45268,23,39835,0,0,46923,13025,0.2776,3908,2411,0.617,43015,10614,0.2468
2016-09-13T23:00:00Z,2016-09-14T01:00:00+0200,47498.43878,43727,43554,22.17,39835,0,0,46923,11892,0.2534,3908,2259,0.578,43015,9632,0.224
2016-09-14T00:00:00Z,2016-09-14T02:00:00+0200,46376.56122,43041,42611,21.34,39835,0,0,46923,10758,0.2293,3908,2119,0.5423,43015,8639,0.2008
2016-09-14T01:00:00Z,2016-09-14T03:00:00+0200,46252.85714,42915,42738,21.85,39835,0,0,46923,9904,0.2111,3908,2152,0.5507,43015,7752,0.1802
2016-09-14T02:00:00Z,2016-09-14T04:00:00+0200,47381.23469,44068,43848,22.74,39835,0,0,46923,9375,0.1998,3908,2080,0.5323,43015,7294,0.1696
2016-09-14T03:00:00Z,2016-09-14T05:00:00+0200,51471.89796,47592,47233,23.31,39835,0,0,46923,8645,0.1842,3908,1830,0.4684,43015,6815,0.1584
2016-09-14T04:00:00Z,2016-09-14T06:00:00+0200,60345.42857,55716,55168,33.22,39835,18,0.0005,46923,8404,0.1791,3908,1644,0.4208,43015,6759,0.1572
2016-09-14T05:00:00Z,2016-09-14T07:00:00+0200,65282.55102,60767,59975,38.98,39835,1262,0.0317,46923,8254,0.1759,3908,1572,0.4022,43015,6682,0.1554
2016-09-14T06:00:00Z,2016-09-14T08:00:00+0200,67681.70408,63411,62510,39.9,39835,5676,0.1425,46923,6938,0.1478,3908,1417,0.3626,43015,5520,0.1284
2016-09-14T07:00:00Z,2016-09-14T09:00:00+0200,68495.83673,63837,63343,34.95,39835,11406,0.2863,46923,4590,0.0978,3908,1400,0.3584,43015,3190,0.0741
2016-09-14T08:00:00Z,2016-09-14T10:00:00+0200,70146.97959,65038,64594,31.8,39835,16658,0.4182,46923,3610,0.0769,3908,1363,0.3488,43015,2247,0.0522
2016-09-14T09:00:00Z,2016-09-14T11:00:00+0200,71477.46939,66125,65470,31.9,39835,20380,0.5116,46923,3903,0.0832,3908,1243,0.3181,43015,2661,0.0618
2016-09-14T10:00:00Z,2016-09-14T12:00:00+0200,70951.5102,65856,64695,27.03,39835,22110,0.555,46923,5330,0.1136,3908,1212,0.3102,43015,4118,0.0958
2016-09-14T11:00:00Z,2016-09-14T13:00:00+0200,70599.83673,66110,63811,25.23,39835,22200,0.5573,46923,7236,0.1542,3908,1201,0.3074,43015,6035,0.1403
2016-09-14T12:00:00Z,2016-09-14T14:00:00+0200,69397.91837,65258,62609,26.22,39835,20739,0.5206,46923,7892,0.1682,3908,1468,0.3756,43015,6424,0.1494
2016-09-14T13:00:00Z,2016-09-14T15:00:00+0200,68202.61224,63895,61990,26.95,39835,17640,0.4428,46923,7721,0.1645,3908,1770,0.453,43015,5951,0.1384
2016-09-14T14:00:00Z,2016-09-14T16:00:00+0200,66617.64286,62142,60717,28.55,39835,13105,0.329,46923,7428,0.1583,3908,2040,0.522,43015,5388,0.1252
2016-09-14T15:00:00Z,2016-09-14T17:00:00+0200,66058.10204,61634,60253,35.69,39835,7571,0.19,46923,7566,0.1612,3908,2079,0.532,43015,5486,0.1276
2016-09-14T16:00:00Z,2016-09-14T18:00:00+0200,65366.9898,61064,60205,37.66,39835,2482,0.0623,46923,8252,0.1759,3908,2132,0.5456,43015,6120,0.1423
2016-09-14T17:00:00Z,2016-09-14T19:00:00+0200,65908.35714,61227,60596,37.44,39835,179,0.0045,46923,10533,0.2245,3908,2247,0.575,43015,8286,0.1926
2016-09-14T18:00:00Z,2016-09-14T20:00:00+0200,65950.80612,60915,59899,34.1,39835,0,0,46923,13806,0.2942,3908,2443,0.6251,43015,11362,0.2642
2016-09-14T19:00:00Z,2016-09-14T21:00:00+0200,61764.37755,57217,56402,26.84,39835,0,0,46923,15708,0.3348,3908,2590,0.6627,43015,13119,0.305
2016-09-14T20:00:00Z,2016-09-14T22:00:00+0200,56918.29592,53128,52541,24.27,39835,0,0,46923,15974,0.3404,3908,2646,0.677,43015,13328,0.3098
2016-09-14T21:00:00Z,2016-09-14T23:00:00+0200,52282.93878,48747,48213,22.96,39835,0,0,46923,15610,0.3326,3908,2581,0.6604,43015,13029,0.3029
2016-09-14T22:00:00Z,2016-09-15T00:00:00+0200,49335.12245,46370,45455,22.93,39838,0,0,46969,14932,0.3179,3908,2444,0.6252,43061,12488,0.29
2016-09-14T23:00:00Z,2016-09-15T01:00:00+0200,47500.38776,44952,43699,21.88,39838,0,0,46969,14132,0.3009,3908,2305,0.5898,43061,11827,0.2746
2016-09-15T00:00:00Z,2016-09-15T02:00:00+0200,46417.38776,44013,42733,21.42,39838,0,0,46969,13398,0.2853,3908,2242,0.5738,43061,11155,0.259
2016-09-15T01:00:00Z,2016-09-15T03:00:00+0200,46410.77551,43923,42829,21.13,39838,0,0,46969,12915,0.275,3908,2132,0.5457,43061,10782,0.2504
2016-09-15T02:00:00Z,2016-09-15T04:00:00+0200,47310.9898,44765,43926,21.35,39838,0,0,46969,12914,0.2749,3908,2131,0.5454,43061,10784,0.2504
2016-09-15T03:00:00Z,2016-09-15T05:00:00+0200,51371.28571,48324,47388,23.05,39838,0,0,46969,12518,0.2665,3908,2000,0.5118,43061,10518,0.2442
2016-09-15T04:00:00Z,2016-09-15T06:00:00+0200,60154.04082,55955,55570,27.01,39838,14,0.0004,46969,12394,0.2639,3908,1963,0.5022,43061,10432,0.2423
2016-09-15T05:00:00Z,2016-09-15T07:00:00+0200,65078.29592,60799,60477,37.08,39838,1246,0.0313,46969,11790,0.251,3908,1801,0.4609,43061,9988,0.232
2016-09-15T06:00:00Z,2016-09-15T08:00:00+0200,67409.58163,63053,62785,37.01,39838,5712,0.1434,46969,9790,0.2084,3908,1671,0.4276,43061,8119,0.1885
2016-09-15T07:00:00Z,2016-09-15T09:00:00+0200,68107.86735,63520,63146,33.71,39838,11664,0.2928,46969,7181,0.1529,3908,1593,0.4077,43061,5588,0.1298
2016-09-15T08:00:00Z,2016-09-15T10:00:00+0200,69561.80612,64359,64422,27.96,39838,16943,0.4253,46969,6961,0.1482,3908,1449,0.3707,43061,5512,0.128
2016-09-15T09:00:00Z,2016-09-15T11:00:00+0200,71266.38776,66036,65518,26.83,39838,20236,0.5079,46969,9791,0.2084,3908,1538,0.3936,43061,8252,0.1917
2016-09-15T10:00:00Z,2016-09-15T12:00:00+0200,70877.73469,66676,64941,24.79,39838,21634,0.543,46969,11388,0.2424,3908,1760,0.4504,43061,9628,0.2236
2016-09-15T11:00:00Z,2016-09-15T13:00:00+0200,70255.64286,65969,64172,24.71,39838,21070,0.5289,46969,10762,0.2292,3908,1907,0.488,43061,8855,0.2056
2016-09-15T12:00:00Z,2016-09-15T14:00:00+0200,69259.35714,64706,63038,23.99,39838,19292,0.4843,46969,9992,0.2128,3908,1988,0.5087,43061,8004,0.1859
2016-09-15T13:00:00Z,2016-09-15T15:00:00+0200,68054.62245,63296,62429,26.63,39838,15798,0.3966,46969,9687,0.2062,3908,1980,0.5068,43061,7707,0.179
2016-09-15T14:00:00Z,2016-09-15T16:00:00+0200,66336.21429,61338,61086,26.99,39838,11124,0.2792,46969,9934,0.2115,3908,1972,0.5047,43061,7962,0.1849
2016-09-15T15:00:00Z,2016-09-15T17:00:00+0200,66059.97959,60729,60417,32.15,39838,6159,0.1546,46969,10460,0.2227,3908,2173,0.5561,43061,8286,0.1924
2016-09-15T16:00:00Z,2016-09-15T18:00:00+0200,65428.15306,60526,60262,37.22,39838,2010,0.0505,46969,10342,0.2202,3908,2374,0.6075,43061,7968,0.185
2016-09-15T17:00:00Z,2016-09-15T19:00:00+0200,65924.20408,60420,60811,38.86,39838,136,0.0034,46969,11162,0.2376,3908,2441,0.6247,43061,8720,0.2025
2016-09-15T18:00:00Z,2016-09-15T20:00:00+0200,65612.52041,60219,60281,37.41,39838,0,0,46969,13092,0.2788,3908,2444,0.6254,43061,10648,0.2473
2016-09-15T19:00:00Z,2016-09-15T21:00:00+0200,61291.43878,56407,56581,29,39838,0,0,46969,13493,0.2873,3908,2322,0.5942,43061,11170,0.2594
2016-09-15T20:00:00Z,2016-09-15T22:00:00+0200,56352.03061,52757,52417,25.06,39838,0,0,46969,12708,0.2706,3908,2179,0.5575,43061,10530,0.2446
2016-09-15T21:00:00Z,2016-09-15T23:00:00+0200,51715.21429,48870,48000,23.02,39838,0,0,46969,11837,0.252,3908,2106,0.5389,43061,9731,0.226
2016-09-15T22:00:00Z,2016-09-16T00:00:00+0200,48572.85714,46068,45028,22.26,39842,0,0,46991,10404,0.2214,3908,1888,0.4832,43082,8516,0.1977
2016-09-15T23:00:00Z,2016-09-16T01:00:00+0200,46904.71429,44237,43339,21.24,39842,0,0,46991,8936,0.1902,3908,1658,0.4244,43082,7277,0.1689
2016-09-16T00:00:00Z,2016-09-16T02:00:00+0200,45756.67347,43055,42395,21.22,39842,0,0,46991,7876,0.1676,3908,1469,0.3759,43082,6408,0.1488
2016-09-16T01:00:00Z,2016-09-16T03:00:00+0200,45799.32653,43066,42538,21.29,39842,0,0,46991,6822,0.1452,3908,1240,0.3172,43082,5583,0.1296
2016-09-16T02:00:00Z,2016-09-16T04:00:00+0200,46654.79592,43799,43617,20.35,39842,0,0,46991,6052,0.1288,3908,1084,0.2775,43082,4968,0.1153
2016-09-16T03:00:00Z,2016-09-16T05:00:00+0200,50826.0102,47605,47068,22.59,39842,0,0,46991,5647,0.1202,3908,979,0.2504,43082,4668,0.1084
2016-09-16T04:00:00Z,2016-09-16T06:00:00+0200,59769.60204,55843,54918,31.47,39842,9,0.0002,46991,5504,0.1171,3908,937,0.2398,43082,4567,0.106
2016-09-16T05:00:00Z,2016-09-16T07:00:00+0200,64858.85714,60320,60321,39.96,39842,856,0.0215,46991,5247,0.1116,3908,1032,0.2641,43082,4214,0.0978
2016-09-16T06:00:00Z,2016-09-16T08:00:00+0200,67469.65306,62927,62966,40.7,39842,3642,0.0914,46991,4208,0.0895,3908,1014,0.2596,43082,3193,0.0741
2016-09-16T07:00:00Z,2016-09-16T09:00:00+0200,68318.11224,63055,63382,39.98,39842,7381,0.1853,46991,2876,0.0612,3908,750,0.192,43082,2126,0.0494
2016-09-16T08:00:00Z,2016-09-16T10:00:00+0200,69486.4898,64144,64580,38.98,39842,11225,0.2817,46991,2476,0.0527,3908,595,0.1523,43082,1881,0.0437
2016-09-16T09:00:00Z,2016-09-16T11:00:00+0200,70180.08163,65035,65711,37.81,39842,14166,0.3556,46991,2415,0.0514,3908,541,0.1384,43082,1874,0.0435
2016-09-16T10:00:00Z,2016-09-16T12:00:00+0200,69301.72449,64098,64967,36,39842,15460,0.388,46991,2754,0.0586,3908,580,0.1486,43082,2174,0.0505
2016-09-16T11:00:00Z,2016-09-16T13:00:00+0200,68258.23469,63090,63734,31.95,39842,14576,0.3658,46991,2890,0.0615,3908,536,0.1371,43082,2354,0.0546
2016-09-16T12:00:00Z,2016-09-16T14:00:00+0200,66421.18367,61352,62153,29.84,39842,11886,0.2984,46991,3069,0.0653,3908,630,0.1611,43082,2439,0.0566
2016-09-16T13:00:00Z,2016-09-16T15:00:00+0200,65006.7551,60270,61224,33.99,39842,9103,0.2285,46991,2808,0.0598,3908,520,0.133,43082,2288,0.0531
2016-09-16T14:00:00Z,2016-09-16T16:00:00+0200,63659.31633,58986,60018,35.61,39842,6296,0.158,46991,2442,0.052,3908,482,0.1233,43082,1961,0.0455
2016-09-16T15:00:00Z,2016-09-16T17:00:00+0200,63574.04082,58821,59440,38.28,39842,3448,0.0865,46991,2285,0.0486,3908,592,0.1514,43082,1694,0.0393
2016-09-16T16:00:00Z,2016-09-16T18:00:00+0200,62973.76531,58060,58966,40.1,39842,1096,0.0275,46991,2019,0.043,3908,518,0.1327,43082,1500,0.0348
2016-09-16T17:00:00Z,2016-09-16T19:00:00+0200,63606.92857,58635,58991,41.75,39842,77,0.0019,46991,2195,0.0467,3908,430,0.1099,43082,1766,0.041
2016-09-16T18:00:00Z,2016-09-16T20:00:00+0200,62041.9898,57030,57940,40.99,39842,0,0,46991,2460,0.0523,3908,358,0.0915,43082,2103,0.0488
2016-09-16T19:00:00Z,2016-09-16T21:00:00+0200,57640.10204,52761,54237,36.5,39842,0,0,46991,2734,0.0582,3908,336,0.086,43082,2398,0.0557
2016-09-16T20:00:00Z,2016-09-16T22:00:00+0200,53369.80612,49026,50686,30.74,39842,0,0,46991,2977,0.0634,3908,326,0.0833,43082,2651,0.0615
2016-09-16T21:00:00Z,2016-09-16T23:00:00+0200,49557.73469,45644,46609,25.16,39842,0,0,46991,3102,0.066,3908,318,0.0815,43082,2784,0.0646
2016-09-16T22:00:00Z,2016-09-17T00:00:00+0200,46472.11224,42813,43734,29.84,39843,0,0,46994,3227,0.0687,3908,318,0.0814,43085,2909,0.0675
2016-09-16T23:00:00Z,2016-09-17T01:00:00+0200,44667.44898,40996,41681,26.32,39843,0,0,46994,3288,0.07,3908,326,0.0833,43085,2962,0.0687
2016-09-17T00:00:00Z,2016-09-17T02:00:00+0200,43479.64286,40243,40466,24.08,39843,0,0,46994,3400,0.0724,3908,345,0.0882,43085,3055,0.0709
2016-09-17T01:00:00Z,2016-09-17T03:00:00+0200,42905.06122,39823,40044,22.81,39843,0,0,46994,3557,0.0757,3908,359,0.0918,43085,3198,0.0742
2016-09-17T02:00:00Z,2016-09-17T04:00:00+0200,42781.14286,39623,40136,22.25,39843,0,0,46994,3654,0.0777,3908,366,0.0937,43085,3287,0.0763
